action,source_ip_entropy,requests_per_min,distinct_resources_touched,is_public_acl,iam_wildcard_permissions,data_transfer_mb,new_role_assumed,off_hours,mfa_present,label,event_id,resource_type,account_id
ListBuckets,4.724460426300416,20,8,0,0,70.94384883932017,0,0,0,3,EVT-003842,EKS,755187
GetCallerIdentity,1.989217665425917,3,2,0,0,4.506168139735735,0,0,1,0,EVT-003843,IAM,334394
AttachRolePolicy,1.980253356626072,2,1,0,0,4.306596701963708,0,1,1,0,EVT-003844,IAM,374521
PutObject,1.7223826704569432,6,2,0,0,7.065082978115683,0,0,1,0,EVT-003845,S3,682452
GetCallerIdentity,2.8442680912626344,6,1,0,0,6.846450053604894,0,0,1,0,EVT-003846,EKS,377814
PutObject,1.7764317217041752,2,1,0,0,3.452117790815241,0,0,1,0,EVT-003847,IAM,382370
DescribeInstances,3.0677706662462514,12,6,0,1,9.649777179457905,1,1,0,2,EVT-003848,Lambda,746273
InvokeFunction,2.3862481710208834,7,1,0,0,1.8677615339193259,0,0,1,0,EVT-003849,EC2,427550
GetObject,1.8135693082468476,5,2,0,0,2.186759486412634,0,0,1,0,EVT-003850,S3,158326
GetCallerIdentity,1.8397931606613527,3,2,0,0,2.4372005948714026,0,0,1,0,EVT-003851,IAM,641168
ListBuckets,2.336820267557939,1,1,0,0,0.6861339467707215,0,0,0,0,EVT-003852,EKS,250629
CopyObject,2.300279992671231,5,1,0,0,1.591776846569427,0,0,1,0,EVT-003853,IAM,646819
ListBuckets,1.340689300451971,5,1,0,0,12.89309784212712,0,0,1,0,EVT-003854,EC2,548960
RunInstances,2.274479073544052,7,1,0,0,0.31680688470278373,0,1,1,0,EVT-003855,S3,484388
DescribeInstances,1.5581565556648729,6,2,0,0,3.752903436742417,0,0,1,0,EVT-003856,IAM,632484
GetObject,2.20331478343128,2,1,0,0,5.12528521634049,0,0,1,0,EVT-003857,IAM,192711
PutObject,2.3036774034154566,6,1,0,0,11.102180077206935,0,0,1,0,EVT-003858,S3,534003
AssumeRole,1.7580531389304912,5,1,0,0,11.354955149435234,0,0,1,0,EVT-003859,Lambda,200376
GetObject,2.1453052316990124,3,2,0,0,8.364766402561358,0,0,1,0,EVT-003860,Lambda,698591
GetObject,2.3855138009363612,7,1,0,0,1.989712430537579,0,0,1,0,EVT-003861,IAM,279705
DescribeInstances,1.915772414690823,1,2,0,0,1.7802396178332922,0,1,1,0,EVT-003862,EKS,309507
RunInstances,2.067953338531358,3,2,0,0,3.6351460103222886,0,0,1,0,EVT-003863,S3,534805
AttachRolePolicy,2.38453672579677,2,2,1,0,2.6125377147887923,0,0,1,1,EVT-003864,S3,344287
CreateAccessKey,4.676968680850821,11,11,0,1,3.4777403485020697,1,1,0,2,EVT-003865,EKS,731689
ConsoleLogin,2.1208164620401297,3,2,0,0,0.03802802989023506,0,0,1,0,EVT-003866,EC2,604345
GetObject,1.2530545203015795,3,1,0,0,4.126941349820083,0,0,1,0,EVT-003867,EKS,338541
CopyObject,4.164960157374927,36,6,0,1,554.4131767340787,0,1,0,3,EVT-003868,EC2,705913
PutObjectAcl,1.5839443625202536,2,1,0,0,1.3304811221892863,0,0,1,0,EVT-003869,S3,492605
ConsoleLogin,2.2095647874998656,1,1,0,0,7.774450946211023,0,0,1,0,EVT-003870,EC2,214889
PutObject,1.497678440905925,5,2,0,0,1.1069874422198915,0,0,1,0,EVT-003871,IAM,606841
ListBuckets,2.0748387586971146,5,2,0,0,2.1900245321255523,0,0,1,0,EVT-003872,S3,115535
PutBucketAcl,2.325620903463726,4,1,1,1,3.534645876070557,0,0,0,1,EVT-003873,S3,243779
CreateAccessKey,4.142697013382126,19,10,0,0,28.50052212874639,1,0,0,2,EVT-003874,EC2,716434
DescribeInstances,3.903481567642404,20,5,0,1,20.02266794807077,1,1,0,2,EVT-003875,EKS,791279
ListBuckets,1.7971233427476607,5,2,0,0,7.903222751930409,0,0,1,0,EVT-003876,Lambda,571743
GetObject,2.031021925298568,1,1,0,0,1.4644039918307752,0,1,1,0,EVT-003877,Lambda,508319
PutObjectAcl,2.2869817648259647,3,1,1,0,1.2452954424433305,1,0,1,1,EVT-003878,EC2,206403
GetObject,2.7207601684935017,5,1,0,0,1.329084412283118,0,0,1,0,EVT-003879,Lambda,263762
PutObject,1.5302885342454966,6,1,0,0,0.799247278192542,0,0,1,0,EVT-003880,Lambda,272651
RunInstances,1.6545825613072391,4,1,0,0,7.751465614766616,0,0,1,0,EVT-003881,EC2,493103
CopyObject,1.7747289719597499,4,2,0,0,0.3331654952265511,0,0,1,0,EVT-003882,EKS,304037
ConsoleLogin,1.7279960584412344,4,1,0,0,0.6193749256877853,0,0,1,0,EVT-003883,EC2,116977
ListBuckets,2.1727219888460194,6,1,0,0,6.094365556617456,0,0,1,0,EVT-003884,EKS,332892
CreateAccessKey,4.913900434142209,15,13,0,0,10.777040888821004,1,1,0,2,EVT-003885,EKS,717111
PutBucketPolicy,1.9017994041057997,8,1,0,0,1.195704565115607,0,0,1,0,EVT-003886,S3,465879
CreateAccessKey,2.0455438472602094,4,2,0,0,4.052981062259257,0,0,1,0,EVT-003887,IAM,336184
PutBucketAcl,1.1456702331954554,5,1,0,0,13.873109906041979,0,0,1,0,EVT-003888,EC2,634238
AttachRolePolicy,1.3410676493294664,4,3,0,1,0.3834829936941302,1,0,0,1,EVT-003889,EC2,492307
ListBuckets,1.2375670567154047,8,2,0,0,1.2761918895055204,0,0,1,0,EVT-003890,IAM,257134
CreateAccessKey,4.965601140216684,18,10,0,1,5.595492923406287,1,1,0,2,EVT-003891,IAM,769804
PutBucketPolicy,1.968170850772172,4,2,0,1,2.0717890098801357,1,1,1,1,EVT-003892,EC2,489555
PutBucketPolicy,1.963872395897948,6,2,0,0,1.6064788059611381,0,0,1,0,EVT-003893,Lambda,618675
PutBucketAcl,2.202576841616852,6,1,0,0,1.6846381113283015,0,0,1,0,EVT-003894,EKS,679330
CopyObject,4.839536019857359,36,4,0,0,1884.0644785174322,0,1,0,3,EVT-003895,S3,769804
DescribeInstances,2.237787512430198,4,2,0,0,4.883055681380649,0,0,1,0,EVT-003896,Lambda,132725
AssumeRole,4.3410070377725525,13,10,0,1,10.189259436861793,0,0,0,2,EVT-003897,IAM,714669
GetCallerIdentity,2.194902227682784,8,2,0,0,5.217476985744012,0,0,1,0,EVT-003898,IAM,263764
PutBucketAcl,2.4073240235176687,3,1,0,0,0.19594545708114477,0,0,1,0,EVT-003899,S3,493294
DescribeInstances,1.7504829769871975,1,2,0,0,4.241786819075614,0,0,1,0,EVT-003900,EKS,110795
GetCallerIdentity,3.7816339564604493,20,8,0,1,6.623857487553352,1,1,0,2,EVT-003901,IAM,769804
ListBuckets,2.3924079707438883,3,1,0,0,1.44910994264284,0,0,1,0,EVT-003902,EKS,351745
PutObject,2.7683603288344085,6,2,0,0,0.26809582974793256,0,0,1,0,EVT-003903,EKS,456146
AttachRolePolicy,1.5568167635190182,2,2,0,0,1.6016304040750728,0,0,1,0,EVT-003904,EC2,116730
DescribeInstances,4.851756838934655,8,9,0,0,7.236832750300429,1,0,0,2,EVT-003905,IAM,713522
PutObject,1.87828389036831,2,1,0,0,3.138829992370313,0,1,1,0,EVT-003906,EC2,170170
RunInstances,1.419928251915895,3,1,0,0,7.477468653794625,0,0,1,0,EVT-003907,EKS,484946
RunInstances,2.144656577657151,6,1,0,0,1.4216783610059878,0,0,1,0,EVT-003908,S3,383027
GetCallerIdentity,1.7528172091522098,11,1,0,0,17.257324722931394,0,1,1,0,EVT-003909,EC2,195964
InvokeFunction,1.6997320660862145,5,2,0,0,5.570293242245814,0,0,1,0,EVT-003910,S3,112574
PutObject,1.7944642372117654,3,1,0,0,1.9912305377490622,0,0,1,0,EVT-003911,Lambda,397948
DescribeInstances,3.3733838345278415,20,7,0,1,16.96516966149185,1,1,0,2,EVT-003912,EC2,734988
PutBucketPolicy,1.8225396689145577,4,1,0,0,14.130582089769963,0,1,1,0,EVT-003913,IAM,653130
AssumeRole,3.0287022160932,12,14,0,0,16.564208605312267,0,1,1,2,EVT-003914,EKS,773194
GetObject,1.7536247842914217,8,2,0,0,1.4732607681638181,0,0,1,0,EVT-003915,S3,247840
GetObject,2.2929043160115468,4,2,0,0,0.40399495654242923,0,0,1,0,EVT-003916,EC2,351471
CopyObject,1.9300496880004165,4,2,0,0,4.166955815274408,0,0,1,0,EVT-003917,IAM,174438
ConsoleLogin,2.3924747817216074,9,1,0,0,0.07171575007563705,0,0,1,0,EVT-003918,Lambda,327446
DescribeInstances,1.7128803268939277,4,2,0,0,4.716354781876281,0,0,1,0,EVT-003919,S3,166921
DescribeInstances,2.1599435319050744,3,1,0,0,0.6248658441048451,0,0,1,0,EVT-003920,Lambda,238379
AssumeRole,1.9679433769194823,4,1,0,0,4.920260234079389,0,1,1,0,EVT-003921,EKS,477792
GetObject,1.6164278360791633,3,1,0,0,6.18942316494902,0,0,1,0,EVT-003922,Lambda,384020
DescribeInstances,5.2913679915712235,20,5,0,0,11.782203688421781,1,1,0,2,EVT-003923,Lambda,786551
AssumeRole,1.648196148536423,3,1,0,0,21.033131450193743,0,1,1,0,EVT-003924,S3,218758
GetCallerIdentity,1.9841274246853597,3,2,0,0,5.939810838038444,0,0,1,0,EVT-003925,S3,183982
AttachRolePolicy,2.3985757248650845,3,2,0,0,17.278607847464873,0,0,1,0,EVT-003926,EKS,285423
AssumeRole,2.36611055089822,3,1,0,0,4.179953868508859,0,0,1,0,EVT-003927,IAM,595294
PutObject,2.2490241240408877,3,2,0,0,4.947276339039449,0,0,1,0,EVT-003928,EC2,221144
RunInstances,1.7917332141563214,3,2,0,0,7.180043362591357,0,0,1,0,EVT-003929,EC2,295492
GetCallerIdentity,2.2432067091544203,4,1,0,0,1.440236756337867,0,1,1,0,EVT-003930,EKS,175869
DescribeInstances,1.4145153218216642,1,1,0,0,8.781832115194112,0,0,1,0,EVT-003931,EC2,469455
GetCallerIdentity,3.4585749984937317,20,10,0,1,1.641825827989383,1,1,0,2,EVT-003932,EKS,714669
AssumeRole,3.5194840488347086,21,7,0,1,3.542368424393688,0,1,1,2,EVT-003933,S3,753287
PutObject,2.063676054754688,1,2,0,0,2.0052685351509756,0,0,0,0,EVT-003934,EKS,101647
PutObject,2.204229102118898,4,2,0,0,5.958426105989543,0,0,1,0,EVT-003935,IAM,219576
ListBuckets,1.8614944140083758,2,2,0,0,2.5561262107552745,0,0,1,0,EVT-003936,Lambda,388837
AttachRolePolicy,2.031666711879166,3,1,1,1,6.433473298330288,1,0,1,1,EVT-003937,Lambda,499831
ConsoleLogin,1.5110502749840387,4,2,0,0,0.12187629009763266,0,0,1,0,EVT-003938,IAM,561474
GetCallerIdentity,4.850017360697933,17,7,0,0,8.710636619456338,1,1,1,2,EVT-003939,EKS,716434
GetObject,2.3888654667873856,6,2,0,0,2.590551613169006,0,0,1,0,EVT-003940,Lambda,546071
ConsoleLogin,1.8983959131817394,2,1,0,0,2.8886131902631544,0,1,1,0,EVT-003941,IAM,141692
AttachRolePolicy,1.5595267045838175,1,3,1,0,1.1019614252404204,0,1,1,1,EVT-003942,S3,451640
CopyObject,4.1855544625738395,23,5,0,1,1153.8942716625997,1,1,0,3,EVT-003943,EC2,723115
GetCallerIdentity,3.198052145478433,5,1,0,0,0.26801267912814686,0,0,1,0,EVT-003944,S3,203310
DescribeInstances,3.3844742143295417,18,7,0,1,6.423383084428367,1,1,1,2,EVT-003945,Lambda,787085
ListBuckets,2.2855576619992553,6,2,0,0,1.3194720485626656,0,0,1,0,EVT-003946,Lambda,456067
AssumeRole,2.8407091526057453,6,2,0,0,13.769753715356988,0,0,1,0,EVT-003947,S3,633451
GetObject,2.2560854637315035,2,1,0,0,14.54762894623494,0,0,1,0,EVT-003948,IAM,115511
AssumeRole,1.722213392361589,4,1,0,0,10.033605569867403,0,0,1,0,EVT-003949,IAM,647840
RunInstances,2.569201008457841,5,2,0,0,2.1677186678914544,0,0,1,0,EVT-003950,EC2,655771
ListBuckets,2.448472105492766,5,1,0,0,1.6342238195488434,0,0,1,0,EVT-003951,IAM,676682
GetObject,2.068145092770929,9,2,0,0,7.982920449864058,0,0,1,0,EVT-003952,EKS,120189
PutObjectAcl,1.7754006226169354,4,3,1,1,3.1941458426484672,1,1,0,1,EVT-003953,S3,476819
InvokeFunction,1.6839420886841965,3,1,0,0,4.56324433718135,0,0,0,0,EVT-003954,Lambda,257473
PutObject,1.6384617838654116,2,2,0,0,2.670417986870548,0,0,1,0,EVT-003955,S3,109406
CopyObject,4.734261719042282,33,8,0,0,210.5744251797098,1,0,0,3,EVT-003956,EC2,786551
AttachRolePolicy,2.789158341912192,1,2,0,0,0.8731422575661628,0,0,1,0,EVT-003957,S3,137499
GetObject,2.200678320989131,11,1,0,0,0.9730957499683334,0,0,1,0,EVT-003958,IAM,176684
DescribeInstances,3.9493669401135314,17,5,0,0,4.296449196311728,0,1,0,2,EVT-003959,EC2,755187
DescribeInstances,2.148256358908082,4,1,0,0,5.552402920144615,0,0,1,0,EVT-003960,Lambda,347479
AttachRolePolicy,1.6600889634082636,10,1,0,0,3.6352160939737637,0,0,1,0,EVT-003961,Lambda,231917
InvokeFunction,2.124311982731965,3,2,0,0,0.7720185321755512,0,1,1,0,EVT-003962,IAM,147505
GetObject,5.7837672385756,30,5,0,1,343.27832063172997,1,0,0,3,EVT-003963,S3,791085
InvokeFunction,2.063247633962044,1,1,0,0,4.9876078830650314,0,0,1,0,EVT-003964,EC2,311468
RunInstances,1.9890469804358266,4,1,0,0,11.95348307180459,0,0,1,0,EVT-003965,Lambda,389388
InvokeFunction,2.130949018196289,5,2,0,0,1.6429629391491,0,0,1,0,EVT-003966,S3,310129
InvokeFunction,1.8525930295217963,3,2,0,0,0.11630639781402521,0,0,1,0,EVT-003967,IAM,475261
DescribeInstances,2.270510570982036,4,2,0,0,0.5931479796571273,0,0,1,0,EVT-003968,S3,206658
GetObject,1.7745675051584295,6,1,0,0,1.054131826245343,0,0,1,0,EVT-003969,S3,294857
AssumeRole,1.5608052017175935,4,2,0,0,0.04864386429848913,0,0,1,0,EVT-003970,IAM,206151
ListBuckets,2.04563496582973,5,1,0,0,3.831415483773033,0,0,1,0,EVT-003971,S3,235253
ConsoleLogin,1.7955555371331882,3,1,0,0,19.285712921070044,0,0,1,0,EVT-003972,IAM,672806
DescribeInstances,1.8911244402274865,4,2,0,0,1.667011868141791,0,0,1,0,EVT-003973,EKS,486409
RunInstances,1.2650721206250914,4,2,0,0,0.06809827110821383,0,0,1,0,EVT-003974,S3,154331
GetObject,1.258445238140724,4,2,0,0,4.067764281307057,0,0,1,0,EVT-003975,IAM,200695
AssumeRole,2.7428509411772426,1,1,0,0,2.3264590822083635,0,0,1,0,EVT-003976,S3,111491
PutObject,1.579123119469461,3,2,0,0,8.653796462827527,0,0,1,0,EVT-003977,EC2,610308
InvokeFunction,2.1005705367636445,4,2,0,0,4.586521381151661,0,0,1,0,EVT-003978,IAM,114820
PutBucketPolicy,2.689858048027381,2,1,1,1,0.9718074549299832,1,0,1,1,EVT-003979,Lambda,146568
AttachRolePolicy,2.2541565425846555,0,1,1,1,4.7217755904910685,1,0,0,1,EVT-003980,S3,434802
CreateAccessKey,5.028792286815862,19,12,0,0,4.97228821661249,1,1,0,2,EVT-003981,S3,714669
GetObject,1.7236779800310935,3,1,0,0,4.674968025589398,0,0,1,0,EVT-003982,Lambda,378245
PutBucketAcl,1.6833167844810284,3,1,0,0,5.9685397970741345,0,0,1,0,EVT-003983,IAM,233186
CopyObject,2.353982864881741,3,2,0,0,14.262459773893369,0,0,1,0,EVT-003984,IAM,379239
RunInstances,2.3970647994474827,5,1,0,0,2.1765714034246444,0,0,1,0,EVT-003985,S3,388173
GetCallerIdentity,1.852571454994158,7,1,0,0,2.167075182658923,0,0,1,0,EVT-003986,IAM,181578
PutObject,2.455910443585428,3,1,0,0,6.8976215835616985,0,0,1,0,EVT-003987,EC2,379052
PutBucketPolicy,2.110452473101418,1,3,0,1,2.8087312299513796,1,0,1,1,EVT-003988,IAM,585352
DescribeInstances,2.8460676628172363,3,2,0,0,10.831423594028147,0,1,1,0,EVT-003989,IAM,642221
AssumeRole,2.5604042345037006,8,2,0,0,0.4048462319385555,0,0,1,0,EVT-003990,EC2,470833
InvokeFunction,3.7307682962440527,3,1,0,0,0.6443841557650605,0,0,1,0,EVT-003991,IAM,196995
GetCallerIdentity,1.1205522059556579,0,2,0,0,2.907093798286046,0,1,1,0,EVT-003992,Lambda,573620
DescribeInstances,4.331937458066143,19,12,0,0,28.767398987290086,1,1,1,2,EVT-003993,IAM,716434
DescribeInstances,2.392411239255838,3,2,0,0,1.2558228996487732,0,1,1,0,EVT-003994,EKS,287094
GetCallerIdentity,1.9497601378772436,2,2,0,0,7.60229268982844,0,0,1,0,EVT-003995,EKS,194529
InvokeFunction,4.829794915364647,33,4,1,0,123.3294239589046,1,1,0,3,EVT-003996,EC2,708375
PutBucketPolicy,2.2159849611447147,2,2,0,1,3.234659902675773,0,0,1,1,EVT-003997,S3,507753
AttachRolePolicy,2.5867221690404696,4,2,1,1,5.693875082868257,0,0,0,1,EVT-003998,S3,209425
DescribeInstances,2.1870459306270753,4,2,0,0,0.22557806366898803,0,0,1,0,EVT-003999,IAM,417288
GetObject,5.6055910103464495,33,4,0,0,2033.9935891428797,0,1,0,3,EVT-004000,IAM,705913
GetCallerIdentity,1.457950640118011,6,2,0,0,3.0793547058402138,0,0,1,0,EVT-004001,EKS,403318
ListBuckets,2.593912358583054,3,2,0,0,0.2826638067736179,0,1,1,0,EVT-004002,S3,450298
GetObject,2.0475044535576106,3,1,0,0,2.1913416616397448,0,0,1,0,EVT-004003,IAM,311676
GetObject,2.476209881982257,7,2,0,0,4.787775237646519,0,0,1,0,EVT-004004,IAM,379629
CopyObject,1.7757492406853457,5,2,0,0,10.89946741141867,0,0,1,0,EVT-004005,Lambda,174537
RunInstances,1.5657994470234589,1,1,0,0,0.29341931823647455,0,1,1,0,EVT-004006,IAM,592295
GetCallerIdentity,2.41931736554905,7,2,0,0,2.018525011535947,0,0,1,0,EVT-004007,IAM,501957
AssumeRole,2.317652163975633,5,2,0,0,3.332530438211709,0,0,1,0,EVT-004008,EC2,172467
DescribeInstances,1.9288556186261094,5,1,0,0,0.3884776773741736,0,0,1,0,EVT-004009,S3,592484
DescribeInstances,1.8938555029863284,2,1,0,0,16.22447668108535,0,0,1,0,EVT-004010,IAM,671737
GetCallerIdentity,2.7410154809226466,7,2,0,0,4.017442126103903,0,1,1,0,EVT-004011,EKS,562576
DeleteTrail,2.25904800085016,2,2,0,0,1.5986852774805635,0,0,1,0,EVT-004012,EC2,209033
PutBucketAcl,2.029479377575132,4,2,0,1,2.8607570927845023,1,1,0,1,EVT-004013,S3,506160
CopyObject,1.301417985281337,4,1,0,0,2.665903664481268,0,0,1,0,EVT-004014,Lambda,212162
GetObject,1.725228600055313,8,1,0,0,4.364710280034721,0,0,1,0,EVT-004015,IAM,575956
GetObject,1.5033048751394533,9,1,0,0,10.560265108288968,0,1,1,0,EVT-004016,S3,238752
PutBucketAcl,0.7928838183137579,1,2,0,0,2.00861852491811,0,0,0,0,EVT-004017,Lambda,651295
GetObject,2.023950491695083,3,1,0,0,2.632063289111797,0,0,1,0,EVT-004018,EC2,544712
DescribeInstances,2.3282397179990624,1,1,0,0,7.44372099222649,0,0,1,0,EVT-004019,IAM,594029
AttachRolePolicy,2.0186376668424137,7,1,0,0,1.1323939367651397,0,0,1,0,EVT-004020,EKS,459081
GetCallerIdentity,2.073308920350793,3,2,0,0,2.2219928020763176,0,0,1,0,EVT-004021,IAM,164610
CreateAccessKey,4.7905898460398015,22,7,0,1,3.38477822748356,1,1,0,2,EVT-004022,Lambda,755187
GetCallerIdentity,1.8155217265484291,4,1,0,0,4.456227583125523,0,0,1,0,EVT-004023,Lambda,161839
DescribeInstances,2.1377909906900214,5,2,0,0,6.612911403701496,0,0,1,0,EVT-004024,Lambda,585957
PutObject,1.6666018185870313,5,2,0,0,1.8024408337332665,0,0,1,0,EVT-004025,Lambda,624000
PutObject,1.849513760448906,4,2,0,0,5.7440105955713205,0,0,1,0,EVT-004026,EKS,328579
PutObject,2.1773737660333157,7,2,0,0,2.4910494536535825,0,1,1,0,EVT-004027,IAM,693396
GetCallerIdentity,1.9641915707785345,4,2,0,0,0.5112522490154912,0,0,1,0,EVT-004028,S3,272330
ListBuckets,3.6518832135392136,22,8,0,0,751.4709008154628,1,1,0,3,EVT-004029,IAM,784788
GetObject,1.8829665403861664,4,1,0,0,3.3794310010082125,0,0,1,0,EVT-004030,IAM,398557
RunInstances,2.8637964158682045,4,1,0,0,2.9174721907461745,0,0,1,0,EVT-004031,EC2,360977
DescribeInstances,2.164252912591834,3,1,0,0,5.240421052034528,0,0,1,0,EVT-004032,EKS,113528
ListBuckets,1.7139062382561985,6,1,0,0,1.2918564812723285,0,0,1,0,EVT-004033,Lambda,263984
RunInstances,1.6002781840065636,3,2,0,0,3.046703713763411,0,0,1,0,EVT-004034,S3,407263
AssumeRole,3.8602041030311662,21,6,0,0,1.1929324831444355,0,0,0,2,EVT-004035,EKS,735922
RunInstances,1.3989986175836413,7,2,0,0,8.827917922536745,0,0,1,0,EVT-004036,S3,113622
PutObjectAcl,2.02643134719515,5,1,1,1,0.7412690324085344,0,0,1,1,EVT-004037,S3,447566
PutObject,2.6101306372253763,4,1,0,0,4.217367052291472,0,0,1,0,EVT-004038,S3,407337
ListBuckets,1.882145665122515,4,2,0,0,1.2471021144513514,0,0,1,0,EVT-004039,S3,217641
AssumeRole,2.015507750642687,4,1,0,0,0.4410371375217311,0,0,0,0,EVT-004040,Lambda,419292
PutObject,2.187071350922843,7,1,0,0,10.102873169838766,0,0,1,0,EVT-004041,EKS,120523
AssumeRole,2.419707339554324,4,2,0,0,0.2919376840745388,0,0,1,0,EVT-004042,IAM,489219
AttachRolePolicy,2.194039723372944,3,1,0,0,3.8014563861765147,0,0,1,0,EVT-004043,IAM,392323
InvokeFunction,1.902199641648879,3,1,0,0,1.1113854908920457,0,0,1,0,EVT-004044,EKS,320229
ListBuckets,4.363144658114352,29,6,0,1,437.95484333588576,1,1,0,3,EVT-004045,Lambda,769685
PutBucketPolicy,1.6210367351044297,2,1,0,0,0.28841439143393494,0,0,1,0,EVT-004046,EC2,623600
RunInstances,1.82942408222631,3,1,0,0,5.055404991405215,0,0,1,0,EVT-004047,IAM,600128
DescribeInstances,1.5429211819942514,5,2,0,0,4.9820849792321935,0,0,1,0,EVT-004048,Lambda,248843
DescribeInstances,4.169049316170565,21,13,0,0,20.342885827329674,1,1,0,2,EVT-004049,IAM,723845
PutObjectAcl,2.416649164780167,5,3,0,1,0.17369674504295352,0,0,1,1,EVT-004050,EC2,425434
CopyObject,6.024003549572872,35,7,0,0,1079.4833652851362,1,1,0,3,EVT-004051,S3,784788
PutObject,1.3443389828726025,1,1,0,0,13.038455595677107,0,0,1,0,EVT-004052,EKS,321519
ListBuckets,2.4430108652655003,4,1,0,0,9.43156838810085,0,0,1,0,EVT-004053,Lambda,621405
ConsoleLogin,2.357873267180265,5,2,0,0,8.837301493936092,0,1,1,0,EVT-004054,Lambda,642602
PutBucketPolicy,2.549514820927215,3,3,1,0,4.955467296033165,0,1,0,1,EVT-004055,IAM,599935
CopyObject,4.5532090404424945,39,9,1,1,418.7861485614254,1,0,0,3,EVT-004056,IAM,786551
AssumeRole,4.213112114583352,23,5,0,1,7.21142799044395,1,0,0,2,EVT-004057,IAM,713522
GetCallerIdentity,1.4713451274575822,4,2,0,0,6.810924075804554,0,0,1,0,EVT-004058,S3,465948
ConsoleLogin,2.199322384985946,5,2,0,0,4.456571584909325,0,0,0,0,EVT-004059,IAM,689465
DescribeInstances,1.7230090809176917,6,2,0,0,3.4686673868204614,0,1,1,0,EVT-004060,EKS,441582
PutBucketPolicy,2.4189527203357284,2,3,0,0,8.149731366569217,0,0,0,1,EVT-004061,EKS,481661
ListBuckets,2.104221173426671,3,1,0,0,9.099933175311959,0,0,1,0,EVT-004062,S3,296973
DeleteTrail,1.6886754217779214,5,1,0,0,3.6527101097799437,0,0,1,0,EVT-004063,EKS,531111
CopyObject,1.5145534530243034,3,2,0,0,0.9372028247583181,0,0,1,0,EVT-004064,S3,677478
CreateAccessKey,3.527055435049622,17,14,0,0,4.929299923374333,1,1,0,2,EVT-004065,EC2,723115
GetObject,2.1817834491773818,7,2,0,0,7.498021099847593,0,0,1,0,EVT-004066,S3,432062
PutObject,2.0359841646192836,6,1,0,0,18.99093744629299,0,0,1,0,EVT-004067,S3,519034
GetCallerIdentity,2.285711695077385,8,2,0,0,4.777402932676892,0,0,1,0,EVT-004068,EKS,267875
PutObject,1.703870764355261,8,1,0,0,0.8379837283128067,0,0,1,0,EVT-004069,EC2,161365
AssumeRole,1.7484724520258432,8,2,0,0,9.343854657997596,0,1,1,0,EVT-004070,IAM,325149
GetCallerIdentity,2.51964818420691,3,1,0,0,0.9892367257754214,0,0,1,0,EVT-004071,EKS,128113
DescribeInstances,1.7903795091526538,2,1,0,0,5.961015933600527,0,0,1,0,EVT-004072,S3,699212
PutBucketPolicy,2.5227469891288528,1,3,1,0,5.1941870126845044,1,0,1,1,EVT-004073,S3,469960
AssumeRole,2.592582219063589,8,1,0,0,5.415493539528069,0,0,1,0,EVT-004074,Lambda,545816
ListBuckets,1.8308731567414154,4,2,0,0,1.0739331726394425,0,1,1,0,EVT-004075,Lambda,261453
ListBuckets,1.9344579111860336,2,1,0,0,0.2133923069587541,0,0,1,0,EVT-004076,S3,460038
PutObject,2.1554206725116862,2,2,0,0,15.2393023926188,0,1,1,0,EVT-004077,Lambda,164878
PutObjectAcl,1.6065002933000336,5,2,1,1,1.3951982987131897,0,0,1,1,EVT-004078,Lambda,654479
AttachRolePolicy,2.5524203097968523,8,1,0,0,12.723824824380296,0,1,1,0,EVT-004079,Lambda,538919
AssumeRole,1.6772192499359888,4,1,0,0,9.615731418406588,0,0,1,0,EVT-004080,IAM,276152
RunInstances,2.129761376776383,4,2,0,0,2.583855489185698,0,0,1,0,EVT-004081,Lambda,619378
DeleteTrail,2.333302062862134,4,2,0,0,7.129661658218652,0,0,1,0,EVT-004082,S3,426478
RunInstances,2.0506361428279156,10,1,0,0,0.7957037499623809,0,0,1,0,EVT-004083,S3,369579
CopyObject,1.9583113197122735,6,2,0,0,9.129158013712393,0,0,1,0,EVT-004084,IAM,410856
AttachRolePolicy,1.6559852503046848,2,3,1,1,9.96598623558544,0,0,1,1,EVT-004085,IAM,281551
